Wavelength,Flux,BestFit,SkyFlux
6717.380,40.446,39.340,8.882
6718.929,38.616,39.284,8.677
6720.475,39.394,40.576,8.060
6722.025,40.329,40.787,7.463
6723.571,37.871,40.588,7.328
6725.118,39.718,40.919,7.229
6726.669,38.162,41.528,7.428
6728.216,39.863,41.484,7.294
6729.768,40.036,40.940,7.662
6731.316,37.716,38.820,8.193
6732.868,38.022,37.590,8.041
6734.417,37.865,38.050,7.789
6735.966,39.301,38.905,7.411
6737.519,39.720,39.296,7.375
6739.069,38.578,38.647,7.638
6740.623,39.525,40.052,7.863
6742.174,40.346,41.078,7.847
6743.729,39.443,40.635,8.058
6745.280,39.401,39.950,8.167
6746.832,39.673,39.423,8.168
6748.388,39.092,39.363,7.790
6749.940,39.026,39.463,7.635
6751.497,39.233,39.791,7.432
6753.050,39.219,39.816,7.282
6754.607,39.214,39.033,7.193
6756.161,38.097,38.311,7.082
6757.715,37.260,38.509,7.247
6759.274,36.500,37.477,7.328
6760.829,36.674,36.323,7.023
6762.388,36.079,36.315,7.257
6763.943,36.625,37.163,7.002
6765.503,36.954,37.550,7.076
6767.059,38.169,37.713,6.959
6768.616,37.264,37.267,7.246
6770.177,36.940,37.475,7.308
6771.734,36.915,38.182,7.082
6773.296,38.987,38.266,6.776
6774.854,38.493,38.160,6.954
6776.416,37.008,38.921,7.030
6777.975,38.303,39.078,6.946
6779.535,38.892,38.835,6.861
6781.098,38.740,38.721,6.821
6782.658,39.169,38.682,6.817
6784.222,39.126,38.560,6.996
6785.783,38.289,39.831,7.076
6787.348,39.166,38.811,7.168
6788.909,38.030,37.923,7.341
6790.471,37.769,37.900,7.189
6792.037,36.487,37.364,6.950
6793.599,37.486,37.369,6.872
6795.166,37.472,38.647,6.751
6796.729,38.301,38.422,6.689
6798.296,39.020,38.596,6.823
6799.860,38.726,39.590,6.776
6801.428,39.100,39.619,6.657
6802.993,38.584,38.416,6.811
6804.558,38.627,38.153,6.873
6806.127,38.989,38.397,6.692
6807.693,38.414,38.983,6.780
6809.263,38.182,39.404,6.768
6810.829,39.574,39.237,6.627
6812.400,39.406,39.035,6.792
6813.967,38.930,38.582,6.606
6815.534,36.876,38.907,6.599
6817.106,36.656,38.608,6.760
6818.674,37.697,37.972,6.590
6820.247,37.249,38.147,6.859
6821.816,36.861,37.910,6.598
6823.389,37.552,37.327,6.763
6824.958,36.799,38.377,6.926
6826.528,38.178,38.605,9.291
6828.103,37.643,38.179,16.425
6829.673,36.307,38.725,28.646
6831.248,38.711,38.339,31.748
6832.820,34.309,37.964,28.121
6834.396,40.369,38.104,25.182
6835.968,36.162,37.492,29.128
6837.540,35.331,36.727,24.425
6839.117,36.545,37.239,13.068
6840.690,38.020,38.023,9.393
6842.268,39.414,38.260,11.468
6843.842,38.116,37.993,12.357
6845.420,37.222,37.762,10.174
6846.995,37.486,37.513,7.465
6848.570,36.810,36.895,6.784
6850.149,36.593,36.262,7.171
6851.725,36.005,36.401,7.613
6853.305,35.870,37.175,7.661
6854.882,35.798,37.379,7.340
6856.462,35.977,37.449,6.730
6858.040,36.776,38.019,6.693
6859.617,36.906,37.359,6.722
6861.199,36.430,36.459,8.306
6862.778,36.472,36.725,18.272
6864.360,36.097,36.975,37.615
6865.939,35.201,36.599,46.013
6867.523,34.062,36.492,34.881
6869.102,35.678,37.518,15.707
6870.683,37.634,38.021,11.163
6872.267,36.017,38.580,13.521
6873.848,36.762,38.642,12.280
6875.433,37.115,38.282,9.022
6877.015,37.160,38.007,6.634
6878.601,36.967,37.657,7.095
6880.183,37.596,38.630,8.656
6881.766,37.644,38.344,11.081
6883.353,37.523,38.205,12.386
6884.936,38.961,38.536,10.456
6886.524,37.568,38.311,8.408
6888.108,37.766,37.970,9.443
6889.697,37.090,36.428,14.026
6891.281,37.638,35.960,16.751
6892.867,36.571,35.405,13.229
6894.456,36.870,34.866,8.906
6896.042,37.295,35.572,7.783
6897.633,37.815,36.553,7.652
6899.219,38.967,37.460,8.013
6900.810,39.770,38.517,12.343
6902.398,39.206,39.566,17.033
6903.986,39.659,39.908,14.861
6905.578,39.247,39.547,9.704
6907.166,41.520,40.331,7.146
6908.759,44.575,42.753,7.118
6910.349,51.607,48.338,7.764
6911.942,59.473,53.047,12.046
6913.532,59.517,53.327,19.187
6915.123,55.519,49.048,19.741
6916.717,48.516,43.295,13.053
6918.308,44.905,39.926,7.529
6919.904,41.498,38.892,6.980
6921.496,39.833,38.995,9.416
6923.092,39.872,39.398,20.054
6924.684,40.302,39.550,29.657
6926.281,39.539,39.026,26.173
6927.875,39.138,38.932,13.990
6929.468,38.409,37.870,7.814
6931.066,37.553,37.141,7.021
6932.661,36.077,37.322,6.779
6934.259,36.068,37.553,6.283
6935.855,37.253,37.477,6.197
6937.454,36.395,38.172,7.305
6939.050,37.735,39.103,11.408
6940.646,37.015,39.028,16.307
6942.247,36.139,38.709,16.120
6943.844,36.809,39.452,11.013
6945.445,37.367,39.836,7.394
6947.043,39.086,38.831,8.629
6948.645,38.814,39.247,17.219
6950.243,37.010,38.903,28.028
6951.842,37.004,37.863,28.097
6953.445,37.421,38.164,16.875
6955.045,37.383,38.695,8.618
6956.649,37.617,39.547,7.782
6958.249,36.822,39.251,8.198
6959.854,36.985,38.395,8.543
6961.455,38.350,37.905,8.275
6963.056,38.105,38.107,7.705
6964.662,39.384,38.728,7.681
6966.264,40.172,38.817,8.217
6967.871,39.981,38.748,8.959
6969.473,40.005,39.063,11.204
6971.081,39.431,38.995,13.838
6972.684,38.959,38.121,13.766
6974.288,38.183,38.375,10.593
6975.897,40.159,38.306,8.605
6977.501,38.975,37.939,12.636
6979.110,39.963,38.869,20.238
6980.716,41.146,40.898,23.569
6982.326,45.317,42.294,16.805
6983.932,44.290,42.350,9.683
6985.539,43.902,41.305,8.193
6987.149,40.548,39.650,8.287
6988.757,39.461,39.042,8.351
6990.368,39.544,39.545,7.723
6991.977,39.259,40.113,7.204
6993.589,41.021,40.661,7.596
6995.198,39.860,39.912,7.319
6996.807,39.584,38.938,7.727
6998.420,38.868,38.934,7.812
7000.030,38.790,39.195,7.729
7001.645,37.986,38.804,7.712
7003.255,37.748,39.170,9.063
7004.870,38.912,39.260,10.406
7006.482,38.576,39.213,10.282
7008.094,39.855,39.427,7.924
7009.710,39.729,39.558,7.127
7011.322,39.444,39.276,10.292
7012.939,37.528,39.269,13.726
7014.552,37.854,38.448,12.234
7016.170,36.674,38.597,8.245
7017.784,38.275,38.913,6.162
7019.398,37.942,38.252,6.262
7021.017,38.013,37.351,6.294
7022.632,36.958,38.296,6.064
7024.252,37.175,37.575,6.345
7025.867,38.532,38.742,6.366
7027.488,38.777,39.472,6.369
7029.104,37.156,39.199,6.438
7030.721,37.931,39.337,6.863
7032.343,38.662,38.470,7.231
7033.960,38.851,38.927,7.196
7035.582,39.015,38.395,6.904
7037.201,39.136,37.688,6.628
7038.824,37.262,38.039,6.525
7040.443,37.561,38.828,7.035
7042.066,37.898,38.176,8.182
7043.686,37.140,38.200,8.639
7045.307,37.055,37.228,8.360
7046.931,39.236,38.057,9.736
7048.553,39.535,40.029,12.910
7050.178,38.781,39.994,14.487
7051.800,37.484,39.280,13.229
7053.426,37.564,38.415,11.049
7055.049,38.012,38.175,9.489
7056.672,38.323,38.223,8.434
7058.299,38.476,38.147,7.664
7059.923,39.452,38.252,7.238
7061.551,38.518,39.181,7.379
7063.175,38.567,38.993,8.213
7064.804,39.091,38.616,8.881
7066.429,38.178,38.459,9.324
7068.055,38.250,39.211,9.295
7069.685,38.619,40.618,9.187
7071.311,39.221,40.106,8.986
7072.942,38.678,39.606,8.667
7074.569,38.312,38.470,8.702
7076.200,37.544,37.705,8.578
7077.828,36.454,37.918,8.422
7079.456,36.675,38.292,8.398
7081.089,37.550,37.715,8.414
7082.718,38.325,37.848,9.065
7084.351,37.735,38.249,9.647
7085.981,39.028,38.756,8.857
7087.615,39.520,39.123,8.307
7089.245,38.494,39.024,9.482
7090.876,38.761,38.593,10.491
7092.511,38.576,37.987,9.760
7094.143,37.897,38.887,8.130
7095.779,38.256,39.851,7.231
7097.411,39.300,39.621,6.772
7099.048,39.289,38.712,6.569
7100.681,38.032,38.626,6.642
7102.314,37.808,39.612,6.503
7103.952,38.836,40.274,6.631
7105.587,39.112,39.685,6.834
7107.225,38.346,38.885,6.580
7108.860,37.890,39.001,6.724
7110.499,38.169,38.585,6.913
7112.135,37.985,38.731,6.885
7113.771,38.599,39.344,6.485
7115.412,38.700,39.517,6.853
7117.049,38.503,39.493,6.853
7118.690,38.079,39.530,6.550
7120.327,38.467,38.090,6.268
7121.969,37.989,37.340,6.257
7123.608,37.410,36.529,6.477
7125.246,36.464,34.740,6.649
7126.890,36.471,33.376,7.120
7128.529,34.324,34.097,8.139
7130.173,35.929,35.217,8.243
7131.813,35.959,36.962,7.704
7133.458,37.522,37.620,7.801
7135.099,38.209,38.204,8.367
7136.740,39.395,39.091,7.546
7138.386,38.181,39.178,6.325
7140.028,39.374,38.351,6.264
7141.675,39.407,39.799,7.215
7143.318,38.830,39.420,9.262
7144.965,39.352,38.680,11.058
7146.608,39.280,39.093,11.731
7148.253,39.268,39.643,10.921
7149.901,38.801,38.982,9.901
7151.546,38.098,38.037,8.684
7153.195,37.513,38.424,7.591
7154.840,38.046,39.431,6.871
7156.490,39.500,39.560,7.050
7158.137,40.194,38.706,7.727
7159.783,38.840,38.995,7.987
7161.434,37.648,38.933,7.815
7163.082,38.521,38.002,8.156
7164.734,38.006,38.412,8.317
7166.382,37.907,39.086,8.189
7168.034,37.215,38.108,8.154
7169.683,37.723,38.898,7.847
7171.337,39.064,39.165,7.357
7172.987,40.455,39.011,7.486
7174.637,41.571,39.104,7.546
7176.291,43.218,40.250,7.941
7177.942,46.190,42.840,8.442
7179.597,51.328,47.368,8.097
7181.249,65.040,60.035,8.074
7182.905,93.959,80.405,7.966
7184.557,119.884,92.501,7.718
7186.210,111.959,86.492,7.026
7187.867,82.551,67.345,6.490
7189.521,61.977,50.003,6.573
7191.179,59.609,44.247,6.456
7192.833,63.073,46.388,6.336
7194.492,78.136,58.796,6.143
7196.147,110.925,111.502,5.973
7197.802,205.627,239.909,5.893
7199.462,370.736,413.985,5.986
7201.118,469.945,485.474,6.455
7202.779,358.895,385.114,6.554
7204.436,181.575,217.115,6.831
7206.097,98.868,94.954,6.438
7207.755,67.735,53.060,6.201
7209.413,57.150,43.288,6.030
7211.075,52.824,40.069,6.107
7212.734,51.002,40.746,5.889
7214.398,51.900,42.271,5.542
7216.057,61.041,45.486,5.833
7217.721,72.017,56.654,6.227
7219.382,105.090,84.256,6.029
7221.043,181.019,139.601,6.587
7222.708,268.555,192.496,7.919
7224.369,271.950,195.570,8.592
7226.035,194.155,147.197,8.377
7227.697,111.991,89.505,7.543
7229.364,73.584,56.049,7.492
7231.027,56.532,45.538,7.521
7232.691,49.124,40.647,7.640
7234.359,45.608,38.055,8.242
7236.023,42.723,38.132,8.841
7237.691,40.755,38.821,13.251
7239.357,40.062,38.537,32.290
7241.026,40.249,39.032,58.320
7242.692,38.794,39.168,67.100
7244.358,37.388,39.260,61.628
7246.028,37.816,39.331,67.370
7247.695,39.161,38.865,62.080
7249.367,36.644,38.374,35.337
7251.034,37.040,38.620,14.255
7252.706,36.948,38.648,13.586
7254.375,37.733,38.563,18.339
7256.044,36.850,38.745,18.945
7257.717,37.937,39.011,14.472
7259.387,37.005,38.892,10.161
7261.061,38.089,40.035,7.981
7262.731,37.434,39.252,7.664
7264.406,39.449,38.602,8.218
7266.077,38.519,39.169,8.426
7267.748,39.999,39.155,9.324
7269.424,37.856,37.897,11.062
7271.097,38.793,38.686,11.527
7272.773,39.087,39.235,10.780
7274.447,37.086,39.011,17.741
7276.124,38.000,38.551,55.388
7277.798,36.761,38.239,94.667
7279.472,34.052,38.162,83.082
7281.151,36.127,38.770,33.895
7282.826,34.780,38.586,15.395
7284.505,38.037,38.650,28.739
7286.181,38.868,39.082,41.687
7287.861,36.038,38.932,35.317
7289.538,37.147,38.823,16.388
7291.215,36.866,38.561,9.026
7292.896,36.495,38.913,9.396
7294.574,37.184,39.049,9.990
7296.256,37.775,38.682,14.331
7297.934,38.419,38.412,16.418
7299.617,38.755,38.277,13.140
7301.296,38.174,38.218,7.988
7302.980,38.237,38.611,12.344
7304.660,37.016,38.164,23.146
7306.341,35.998,37.585,24.708
7308.025,37.323,38.258,15.906
7309.707,37.296,38.058,8.559
7311.392,38.497,37.796,8.704
7313.074,37.520,37.297,9.557
7314.761,36.817,37.277,17.585
7316.443,37.198,38.044,50.434
7318.126,35.256,38.701,74.403
7319.814,37.571,38.151,59.729
7321.498,37.836,38.977,21.297
7323.186,38.547,39.383,7.476
7324.871,40.628,40.291,6.416
7326.560,41.135,41.531,6.844
7328.245,41.551,41.279,15.150
7329.931,40.426,39.652,30.433
7331.622,38.563,39.012,36.008
7333.308,38.416,38.599,23.569
7334.999,37.601,38.544,9.650
7336.687,40.197,38.875,7.055
7338.379,38.492,39.118,8.937
7340.067,38.296,39.101,30.380
7341.755,39.687,38.938,72.019
7343.448,37.244,39.436,82.669
7345.138,39.647,39.164,45.341
7346.831,38.651,38.367,12.892
7348.522,39.199,38.301,8.861
7350.216,37.883,37.664,8.632
7351.907,38.566,38.306,9.588
7353.598,38.829,37.963,10.208
7355.294,39.385,37.885,9.823
7356.986,38.716,38.304,10.911
7358.683,41.121,38.235,23.291
7360.375,41.894,39.311,33.783
7362.073,44.589,41.604,28.077
7363.766,48.059,44.944,13.017
7365.460,59.476,60.366,9.079
7367.159,85.354,90.773,11.234
7368.854,111.150,119.435,30.635
7370.553,115.464,116.995,60.575
7372.248,84.371,85.284,58.869
7373.948,58.818,58.507,27.457
7375.645,50.018,45.513,10.377
7377.342,48.543,41.753,8.775
7379.043,48.441,43.113,7.813
7380.740,54.285,50.690,7.774
7382.442,72.363,70.324,7.058
7384.141,97.426,95.463,7.012
7385.843,105.264,102.001,7.685
7387.543,85.137,83.631,7.578
7389.242,60.523,58.093,7.715
7390.946,47.876,43.906,11.121
7392.646,41.611,40.223,20.726
7394.351,40.182,38.556,25.028
7396.052,37.629,37.573,18.094
7397.758,36.617,38.035,8.802
7399.459,36.654,38.881,7.824
7401.162,35.500,38.061,19.149
7402.868,38.308,36.950,39.386
7404.571,36.441,36.856,41.613
7406.279,36.467,36.852,22.437
7407.983,37.288,36.791,8.078
7409.691,36.000,37.208,6.323
7411.395,35.605,37.187,6.297
7413.100,35.953,38.174,7.304
7414.810,36.791,38.395,8.011
7416.516,37.137,38.400,7.725
7418.226,36.067,38.458,7.589
7419.932,37.261,38.118,7.232
7421.643,37.541,37.993,6.568
7423.351,35.979,36.851,6.429
7425.059,36.568,37.042,6.660
7426.771,36.000,37.254,6.429
7428.479,35.880,36.964,7.936
7430.192,36.396,37.506,13.303
7431.902,37.132,38.602,16.400
7433.615,36.812,37.984,12.446
7435.325,37.019,37.662,7.731
7437.040,36.536,38.172,9.416
7438.751,36.811,38.185,19.236
7440.462,37.091,36.991,25.494
7442.178,35.747,36.874,19.266
7443.890,35.621,36.581,9.382
7445.607,36.081,36.465,6.450
7447.319,35.230,36.847,6.141
7449.037,36.629,37.136,6.017
7450.750,37.247,37.094,6.166
7452.464,36.817,38.122,6.268
7454.183,35.587,37.293,6.326
7455.898,36.822,37.366,6.138
7457.617,36.646,38.190,6.252
7459.333,36.450,38.224,6.836
7461.053,36.527,37.294,7.434
7462.769,36.161,37.605,8.753
7464.486,35.732,38.444,9.727
7466.207,36.473,36.925,11.195
7467.925,37.229,37.469,12.940
7469.647,37.176,38.915,12.717
7471.365,36.630,36.909,13.648
7473.088,36.723,37.419,18.397
7474.807,36.757,37.552,22.234
7476.527,37.523,37.541,18.236
7478.251,36.673,38.116,12.989
7479.971,36.441,38.299,16.672
7481.696,37.009,37.263,21.617
7483.417,36.017,37.529,23.704
7485.143,36.617,37.686,23.481
7486.865,35.584,38.337,19.410
7488.587,37.088,38.689,10.871
7490.314,37.260,38.386,7.699
7492.037,36.262,37.924,7.449
7493.765,36.769,37.359,9.415
7495.489,36.717,37.409,11.458
7497.217,37.105,37.334,10.144
7498.942,36.581,37.227,7.381
7500.667,36.380,37.093,6.868
7502.397,36.158,36.683,7.136
7504.123,35.589,36.348,6.993
7505.853,35.922,36.376,6.703
7507.580,35.387,35.870,6.476
7509.311,36.424,36.426,6.471
7511.039,36.243,37.665,6.332
7512.767,35.951,37.604,6.209
7514.499,36.379,37.460,6.124
7516.228,37.061,37.982,7.012
7517.961,37.689,37.494,9.390
7519.690,37.027,37.320,10.553
7521.424,37.428,37.296,10.611
7523.155,36.072,36.421,22.043
7524.885,36.671,37.185,47.675
7526.621,35.534,36.425,51.339
7528.352,36.127,36.107,29.667
7530.088,36.015,37.014,14.893
7531.820,38.661,37.760,18.677
7533.557,37.133,37.515,18.306
7535.290,36.901,38.643,11.184
7537.024,35.977,37.666,6.986
7538.762,36.711,36.619,7.401
7540.496,36.228,36.826,8.877
7542.235,37.822,37.323,10.243
7543.970,36.357,36.860,9.115
7545.710,37.700,36.989,7.080
7547.446,36.487,37.862,6.750
7549.182,37.852,37.577,6.614
7550.923,35.978,36.969,6.572
7552.660,36.657,37.112,6.489
7554.401,36.222,37.735,7.068
7556.139,35.710,37.949,8.258
7557.882,36.639,38.381,12.830
7559.620,37.415,38.559,15.588
7561.359,37.944,38.179,12.536
7563.103,38.339,37.953,7.810
7564.843,36.982,38.691,6.791
7566.587,36.956,39.196,7.200
7568.328,37.536,37.965,9.033
7570.073,38.181,38.269,12.560
7571.815,36.956,38.605,26.800
7573.561,38.469,37.754,39.693
7575.303,36.710,37.374,34.015
7577.046,37.089,38.972,15.977
7578.793,37.854,38.809,8.146
7580.537,36.369,38.581,6.378
7582.285,35.839,38.417,6.217
7584.029,37.236,37.886,6.652
7585.778,37.456,37.110,11.216
7587.523,38.425,36.628,17.365
7589.268,37.994,38.050,16.120
7591.018,37.610,37.858,9.652
7592.765,37.307,37.389,6.779
7594.516,36.476,37.617,6.384
7596.263,36.605,37.369,7.291
7598.014,33.780,37.006,16.753
7599.762,38.183,38.103,33.670
7601.511,37.518,37.141,36.983
7603.264,36.779,36.701,21.765
7605.013,38.642,37.685,13.104
7606.766,35.205,37.687,13.273
7608.516,38.272,37.111,12.705
7610.271,37.407,36.076,12.662
7612.021,34.899,36.904,12.694
7613.773,34.674,37.686,11.740
7615.528,37.675,37.312,9.765
7617.280,35.225,36.879,11.081
7619.037,35.377,36.463,15.427
7620.790,36.301,36.051,16.970
7622.547,36.673,36.602,14.948
7624.300,37.321,36.700,13.623
7626.054,38.887,36.564,12.868
7627.813,37.771,37.301,16.733
7629.568,37.717,36.569,29.357
7631.327,36.414,36.682,31.370
7633.083,35.733,37.114,19.629
7634.843,37.698,37.122,10.333
7636.599,35.579,37.399,9.083
7638.356,37.042,38.405,8.300
7640.117,36.603,37.718,8.341
7641.875,36.119,37.264,8.928
7643.637,35.456,37.425,8.740
7645.396,36.473,37.568,8.433
7647.159,35.664,37.906,8.059
7648.918,35.216,38.560,7.718
7650.677,38.336,37.507,7.779
7652.442,36.082,36.810,8.628
7654.202,35.218,36.161,11.241
7655.967,35.625,35.668,12.354
7657.728,34.287,36.186,9.285
7659.494,36.591,37.525,6.621
7661.256,36.058,37.143,8.428
7663.019,37.279,38.214,15.151
7664.786,35.836,37.660,18.355
7666.549,36.013,37.501,13.989
7668.317,37.112,37.988,8.316
7670.081,35.750,37.010,6.589
7671.850,36.095,36.969,6.097
7673.615,36.296,37.811,6.444
7675.380,36.070,38.490,6.499
7677.150,36.531,37.865,5.999
7678.916,36.931,36.819,5.692
7680.687,37.535,36.706,6.271
7682.454,37.151,35.798,7.706
7684.225,36.875,36.402,8.648
7685.993,36.275,36.518,9.119
7687.761,36.524,36.250,9.862
7689.534,36.949,36.749,10.654
7691.303,36.809,37.682,10.568
7693.077,36.922,36.715,11.042
7694.846,36.579,37.774,10.681
7696.621,34.686,36.827,9.569
7698.391,36.030,35.756,10.884
7700.162,35.403,35.993,16.107
7701.938,37.775,36.178,16.691
7703.710,35.628,36.723,11.979
7705.486,35.886,37.441,7.630
7707.259,35.795,37.425,6.806
7709.036,36.983,36.886,6.831
7710.810,36.831,36.783,12.354
7712.588,36.711,37.580,45.870
7714.362,39.667,38.003,81.251
7716.137,34.764,37.585,91.364
7717.916,37.862,37.210,94.254
7719.691,36.896,37.256,89.754
7721.472,36.409,37.320,44.757
7723.248,35.228,37.247,17.219
7725.029,36.495,38.137,21.143
7726.806,37.590,38.187,29.811
7728.584,36.992,38.736,27.184
7730.366,36.723,38.828,17.048
7732.144,36.534,38.107,9.870
7733.927,37.980,37.849,9.339
7735.706,38.005,38.365,11.693
7737.490,36.721,37.730,13.093
7739.270,36.414,37.461,10.889
7741.051,36.511,36.414,9.018
7742.836,35.652,35.525,8.915
7744.617,35.259,36.440,8.360
7746.403,35.569,35.163,8.507
7748.185,37.150,35.477,12.079
7749.972,35.536,36.786,49.171
7751.754,42.894,37.727,120.158
7753.538,36.639,37.541,117.434
7755.326,36.431,36.384,46.727
7757.110,33.810,35.567,12.553
7758.899,35.526,36.832,17.591
7760.683,35.855,36.642,39.536
7762.473,36.099,36.362,47.056
7764.259,35.442,37.116,26.525
7766.045,35.493,37.489,8.966
7767.836,34.849,36.908,6.980
7769.623,35.589,36.208,7.452
7771.414,35.473,36.106,9.132
7773.202,35.110,35.510,17.270
7774.995,35.059,34.356,26.192
7776.783,33.686,33.777,22.711
7778.572,34.041,33.402,12.967
7780.366,33.950,33.212,20.129
7782.156,35.073,33.466,32.519
7783.951,33.432,34.021,27.360
7785.741,35.977,34.432,13.429
7787.537,34.586,34.496,10.486
7789.328,34.349,34.581,11.121
7791.120,35.774,33.507,13.655
7792.917,33.125,34.330,28.256
7794.709,36.679,35.254,74.738
7796.507,35.496,34.924,91.429
7798.300,34.800,34.307,53.451
7800.099,34.551,33.272,13.036
7801.893,33.883,33.304,7.476
7803.688,33.926,33.951,6.934
7805.487,34.901,34.685,7.255
7807.283,33.637,34.537,13.881
7809.083,36.044,33.327,34.510
7810.880,36.177,33.576,44.282
7812.681,33.536,33.265,29.168
7814.478,35.832,34.096,12.572
7816.276,34.014,34.688,11.591
7818.078,34.237,33.836,11.977
7819.877,33.011,32.766,19.742
7821.680,37.754,33.394,70.259
7823.480,36.770,33.585,107.429
7825.284,34.281,34.207,76.217
7827.084,40.184,37.284,20.679
7828.884,42.809,41.134,10.092
7830.690,42.112,41.325,9.981
7832.491,40.252,37.969,8.843
7834.297,37.239,36.052,8.454
7836.100,35.527,34.873,8.542
7837.907,36.100,33.851,7.693
7839.710,35.790,32.997,9.513
7841.513,34.364,32.695,26.812
7843.321,34.110,33.563,39.958
7845.126,33.903,33.177,27.970
7846.935,33.557,33.808,10.198
7848.740,34.630,34.662,9.308
7850.550,36.571,34.513,16.649
7852.356,32.418,33.985,40.444
7854.167,38.098,34.547,98.368
7855.974,31.593,34.842,111.495
7857.781,34.236,34.254,58.880
7859.593,34.165,32.993,27.617
7861.401,35.619,32.378,43.442
7863.214,32.501,33.585,43.889
7865.023,33.592,34.959,23.808
7866.836,32.084,34.458,11.972
7868.646,37.390,34.997,21.290
7870.456,33.148,35.200,42.079
7872.271,36.176,34.246,57.751
7874.082,32.487,33.927,45.167
7875.898,32.943,34.553,16.484
7877.710,34.260,33.296,11.425
7879.526,33.658,33.212,26.403
7881.339,35.280,33.688,38.571
7883.152,35.718,33.323,38.000
7884.970,33.479,32.473,27.525
7886.784,33.462,32.340,16.888
7888.603,31.441,32.508,21.321
7890.417,36.152,32.611,50.605
7892.237,32.123,33.335,64.184
7894.052,34.053,34.182,40.102
7895.868,33.355,33.787,15.494
7897.689,32.907,33.186,11.398
7899.506,33.811,34.221,10.240
7901.328,33.948,33.953,8.799
7903.145,31.833,33.347,7.826
7904.968,32.079,33.264,8.484
7906.786,33.920,32.930,9.585
7908.605,34.254,33.100,9.454
7910.429,33.790,33.483,11.347
7912.249,33.470,33.967,28.955
7914.073,36.885,33.983,95.683
7915.894,36.688,33.593,134.911
7917.719,30.828,33.552,86.243
7919.541,34.075,33.842,30.124
7921.363,35.639,33.307,48.014
7923.189,33.995,33.568,64.790
7925.012,32.815,33.706,45.240
7926.840,32.701,33.544,13.991
7928.663,33.735,33.969,9.485
7930.491,32.915,33.612,18.930
7932.316,37.318,34.632,40.897
7934.141,35.348,34.833,43.768
7935.970,32.106,34.729,23.497
7937.796,37.106,35.005,9.823
7939.626,36.173,35.053,7.622
7941.453,35.172,34.909,7.939
7943.284,34.052,35.521,8.372
7945.111,34.711,35.380,9.741
7946.939,35.666,34.816,11.302
7948.772,35.469,34.331,19.403
7950.600,36.109,34.107,31.834
7952.434,34.615,35.108,29.586
7954.263,35.657,34.784,14.268
7956.097,34.422,34.456,7.502
7957.928,35.536,34.242,6.309
7959.758,35.064,34.409,6.156
7961.594,35.255,35.187,6.342
7963.425,33.557,34.568,19.059
7965.262,36.186,34.679,71.632
7967.094,35.753,34.702,95.356
7968.931,33.433,34.960,56.654
7970.765,34.070,35.271,17.697
7972.598,34.696,34.649,10.807
7974.437,35.084,33.951,8.321
7976.271,35.509,35.385,10.092
7978.111,35.223,35.941,19.875
7979.946,36.365,35.223,39.165
7981.786,34.629,34.869,46.623
7983.622,36.347,35.456,29.442
7985.459,36.259,34.541,10.299
7987.300,35.094,35.413,7.945
7989.138,35.100,34.949,9.169
7990.980,36.311,34.655,11.860
7992.818,32.973,35.101,43.088
7994.662,39.342,34.352,96.470
7996.501,36.105,33.915,98.806
7998.345,33.773,34.945,38.915
8000.185,35.620,33.916,11.875
8002.025,34.685,33.679,10.844
8003.870,35.384,35.115,10.125
8005.712,35.110,35.065,9.272
8007.558,35.903,34.544,8.191
8009.400,32.754,35.495,7.691
8011.247,35.866,35.337,7.585
8013.090,32.575,35.266,12.897
8014.933,36.674,35.748,26.890
8016.781,35.639,35.119,32.450
8018.626,34.597,34.253,19.699
8020.475,35.898,34.966,12.516
8022.320,36.247,34.562,13.774
8024.170,35.743,35.068,16.149
8026.016,34.756,36.413,48.984
8027.862,38.598,36.037,77.378
8029.713,37.669,37.242,58.579
8031.561,38.733,39.187,23.345
8033.413,39.984,38.235,13.447
8035.261,38.891,37.078,10.043
8037.114,38.071,36.918,8.946
8038.963,37.224,35.995,7.744
8040.812,38.769,36.838,7.559
8042.666,40.460,38.243,8.050
8044.516,41.512,37.792,7.784
8046.371,35.476,36.383,6.719
8048.222,36.856,35.782,6.994
8050.078,36.453,36.279,8.684
8051.930,37.528,36.303,16.680
8053.783,36.814,35.877,23.380
8055.640,36.852,35.891,18.836
8057.493,35.956,35.286,9.583
8059.351,36.268,34.189,7.153
8061.205,35.670,34.346,14.414
8063.064,38.114,35.321,34.531
8064.919,37.033,34.972,40.757
8066.774,34.839,34.687,21.727
8068.634,37.300,34.241,8.126
8070.490,34.577,33.746,7.300
8072.352,35.471,34.193,6.576
8074.209,36.147,34.746,6.938
8076.070,35.434,34.118,7.472
8077.928,35.684,34.161,8.729
8079.787,35.952,34.952,8.893
8081.650,34.684,35.397,7.860
8083.509,36.413,35.187,7.217
8085.373,36.491,35.946,8.632
8087.233,36.425,36.384,10.090
8089.098,36.559,36.512,8.614
8090.959,36.531,36.749,6.483
8092.820,36.385,37.252,7.860
8094.686,38.396,37.859,12.468
8096.549,37.330,38.318,13.616
8098.416,39.266,37.902,9.486
8100.279,36.639,36.788,7.452
8102.147,36.391,35.425,12.653
8104.010,34.718,34.437,21.069
8105.875,33.773,34.285,19.680
8107.744,35.039,34.602,11.589
8109.609,35.389,35.649,8.050
8111.479,34.407,35.020,7.626
8113.345,35.469,34.555,6.676
8115.216,34.034,35.930,6.284
